BearCode,Date,tbl_Bears_Sex,Born,AQual,VisitAge,NumCubs,ABearCodeListX
X19825,2003-09-27,M,2000,TOOTH,3,0,
X19825,2008-09-04,M,2000,TOOTH,8,0,
X19825,2014-09-13,M,2000,DERIVE,14,0,
X19825,2015-09-21,M,2000,DERIVE,15,0,
X19825,2018-04-19,M,2000,DERIVE,18,0,
X19826,2003-09-27,F,2000,TOOTH,3,0,
X19826,2011-09-14,F,2000,TOOTH,11,0,
X19826,2014-09-07,F,2000,DERIVE,14,1,X32004 (YRLG   F)
X19826,2015-09-21,F,2000,DERIVE,15,1,X32004 (2YR   F)
X19827,2003-09-27,F,2000,TOOTH,3,0,
X19827,2013-09-16,F,2000,TOOTH,13,1,X33561 (COY   F)
X19827,2016-03-03,F,2000,DERIVE,16,2,"X32975 (COY   M), X32976 (COY   F)"
X19827,2016-03-05,F,2000,DERIVE,16,2,"X32975 (COY   M), X32976 (COY   F)"
X19827,2019-03-14,F,2000,DERIVE,19,2,"X33840 (COY   F), X33841 (COY   F)"
X19829,2003-09-27,F,2003,KNOWN,0,0,X17030 (ADULT   F)
X19831,2003-11-13,F,2003,KNOWN,0,0,"X10947 (ADULT   F), X19832 (COY   F)"
X19831,2003-09-27,F,2003,KNOWN,0,0,"X10947 (ADULT   F), X19832 (COY   F)"
X19831,2005-11-07,F,2003,KNOWN,2,0,
X19832,2003-11-13,F,2003,KNOWN,0,0,"X10947 (ADULT   F), X19831 (COY   F)"
X19832,2003-09-27,F,2003,KNOWN,0,0,"X10947 (ADULT   F), X19831 (COY   F)"
X19833,2003-09-29,F,2003,KNOWN,0,0,"X10655 (ADULT   F), X19834 (COY   F)"
X19834,2003-09-29,F,2003,KNOWN,0,0,"X10655 (ADULT   F), X19833 (COY   F)"
X19842,2003-10-02,M,2001,DERIVE,2,0,
X19842,2010-09-07,M,2001,TOOTH,9,0,
X19842,2018-08-29,M,2001,DERIVE,17,0,
X19843,2003-10-03,M,2000,TOOTH,3,0,
X19843,2004-11-04,M,2000,DERIVE,4,0,
X19843,2004-09-11,M,2000,DERIVE,4,0,
X19845,2003-10-03,M,1986,TOOTH,17,0,
X19845,2004-09-05,M,1986,TOOTH,18,0,
X19846,2003-10-03,M,2001,TOOTH,2,0,
X19847,2003-10-03,M,1986,TOOTH,17,0,
X19847,2004-09-07,M,1986,TOOTH,18,0,
X19849,2003-10-03,M,2001,TOOTH,2,0,
X19849,2004-09-02,M,2001,TOOTH,3,0,
X19849,2009-09-04,M,2001,DERIVE,8,0,
X19852,2003-10-04,M,1998,TOOTH,5,0,
X19853,2003-10-04,F,2002,TOOTH,1,0,
X19854,2003-10-04,M,1984,APPROX,19,0,
X19854,2004-09-05,M,1984,APPROX,20,0,
X19855,2003-10-04,M,1999,TOOTH,4,0,
X19855,2005-10-05,M,1999,DERIVE,6,0,
X19855,2019-08-31,M,1999,DERIVE,20,0,
X19857,2003-10-04,M,2003,KNOWN,0,0,"X16350 (ADULT   F), X19858 (COY   M)"
X19858,2003-10-04,M,2003,KNOWN,0,0,"X16350 (ADULT   F), X19857 (COY   M)"
X19858,2017-09-17,M,2003,KNOWN,14,0,
X19858,2018-08-29,M,2003,KNOWN,15,0,
X19859,2003-10-04,F,1998,TOOTH,5,0,
X19860,2003-10-04,M,2000,TOOTH,3,0,
X19862,2003-10-07,F,2003,KNOWN,0,0,"X11870 (ADULT   F), X19863 (COY   F)"
X19863,2003-10-07,F,2003,KNOWN,0,0,"X11870 (ADULT   F), X19862 (COY   F)"
X19875,2004-08-30,M,2001,TOOTH,3,0,
X19876,2004-10-29,M,2002,DERIVE,2,0,
X19876,2004-08-30,M,2002,TOOTH,2,0,
X19876,2007-11-09,M,2002,DERIVE,5,0,
X19876,2009-11-28,M,2002,DERIVE,7,0,
X19877,2004-10-16,M,2002,DERIVE,2,0,
X19877,2004-08-31,M,2002,TOOTH,2,0,
X19878,2004-08-31,M,2000,TOOTH,4,0,
X19878,2005-08-31,M,2000,TOOTH,5,0,
X19878,2007-09-16,M,2000,DERIVE,7,0,
X19878,2008-09-04,M,2000,DERIVE,8,0,
X19878,2009-09-07,M,2000,DERIVE,9,0,
X19884,2004-09-02,M,1990,TOOTH,14,0,
X19885,2004-09-02,F,2002,TOOTH,2,0,
X19889,2004-09-02,M,2001,TOOTH,3,0,
X19889,2018-08-29,M,2001,DERIVE,17,0,
X19891,2004-09-02,F,2002,TOOTH,2,0,
X19894,2004-09-05,M,2001,TOOTH,3,0,
X19895,2004-09-07,F,1996,TOOTH,8,0,
X19896,2004-09-07,F,1999,TOOTH,5,0,
X19897,2004-09-07,F,2001,TOOTH,3,0,
X19898,2004-09-09,M,1999,TOOTH,5,0,
X19899,2004-09-09,F,2000,TOOTH,4,0,
X19899,2006-09-13,F,2000,TOOTH,6,0,
X19899,2014-09-16,F,2000,DERIVE,14,0,
X19899,2017-09-05,F,2000,DERIVE,17,1,X33677 (YRLG   M)
X19899,2018-09-06,F,2000,DERIVE,18,0,
X19899,2021-09-21,F,2000,DERIVE,21,1,X33991 (YRLG   F)
X19900,2004-09-09,M,1996,TOOTH,8,0,
X19900,2015-09-30,M,1996,DERIVE,19,0,
X19901,2004-09-09,M,2002,TOOTH,2,0,
X19904,2004-09-11,M,2003,DER-1,1,0,X17084 (ADULT   F)
X19904,2012-11-01,M,2003,DER-1,9,0,
X19904,2012-09-20,M,2003,DER-1,9,0,
X19905,2004-09-10,M,1999,TOOTH,5,0,
X19909,2004-09-10,F,1991,TOOTH,13,2,"X19907 (COY   M), X19908 (COY   M)"
X19910,2004-09-10,M,1995,TOOTH,9,0,
X19910,2005-08-31,M,1995,TOOTH,10,0,
X19910,2011-09-15,M,1995,DERIVE,16,0,
X19910,2013-09-13,M,1995,DERIVE,18,0,
X19911,2004-09-11,F,2000,TOOTH,4,0,
X19911,2010-09-15,F,2000,TOOTH,10,0,
X19911,2019-08-26,F,2000,DERIVE,19,0,
X19911,2019-09-14,F,2000,DERIVE,19,0,
X19913,2004-09-11,M,1999,TOOTH,5,0,
X19913,2006-09-02,M,1999,TOOTH,7,0,
X19913,2008-09-12,M,1999,DERIVE,9,0,
X19918,2004-09-12,F,2001,TOOTH,3,0,
X19929,2004-09-17,F,2004,KNOWN,0,0,"X11639 (ADULT   F), X19930 (COY   M)"
X19929,2005-09-18,F,2004,KNOWN,1,0,X11639 (ADULT   F)
X19929,2008-08-31,F,2004,KNOWN,4,0,
X19932,2004-09-17,M,2003,DER-1,1,0,X12647 (ADULT   F)
X19932,2014-11-01,M,2003,,11,0,
X19935,2004-09-18,F,2001,TOOTH,3,0,
X19936,2004-09-18,F,2004,KNOWN,0,0,"X12008 (ADULT   F), X19937 (COY   M)"
X19936,2005-09-23,F,2004,KNOWN,1,0,"X12008 (ADULT   F), X19937 (YRLG   M)"
X19937,2004-09-18,M,2004,KNOWN,0,0,"X12008 (ADULT   F), X19936 (COY   F)"
X19937,2005-09-23,M,2004,KNOWN,1,0,"X12008 (ADULT   F), X19936 (YRLG   F)"
X19937,2006-09-12,M,2004,KNOWN,2,0,
X19939,2004-09-18,F,2004,KNOWN,0,0,X11940 (ADULT   F)
X19939,2005-09-18,F,2004,KNOWN,1,0,X11940 (ADULT   F)
X19939,2009-09-06,F,2004,KNOWN,5,0,
X19939,2015-09-19,F,2004,KNOWN,11,2,"X32897 (COY   M), X32898 (COY   F)"
X19939,2016-09-06,F,2004,DERIVE,12,1,S00236 (YRLG   U)
X19939,2017-09-06,F,2004,KNOWN,13,0,
X19939,2019-09-20,F,2004,KNOWN,15,2,"L50222 (COY   F), L50223 (COY   F)"
X19939,2021-09-24,F,2004,KNOWN,17,1,X33999 (COY   F)
X19942,2004-09-25,M,2004,KNOWN,0,0,X19608 (ADULT   F)
X19942,2005-09-23,M,2004,KNOWN,1,0,X19608 (ADULT   F)
X19942,2006-10-31,M,2004,KNOWN,2,0,
X19942,2007-11-09,M,2004,KNOWN,3,0,
X19942,2013-10-01,M,2004,,9,0,
X19943,2004-09-25,M,2004,KNOWN,0,0,X09491 (ADULT   F)
X19943,2011-09-21,M,2004,KNOWN,7,0,
X19943,2018-04-26,M,2004,KNOWN,14,0,
X19943,2018-09-09,M,2004,KNOWN,14,0,
X19946,2004-09-28,F,2002,TOOTH,2,0,
X19946,2009-03-03,F,2002,TOOTH,7,2,"X33001 (COY   F), X33002 (COY   F)"
X19946,2016-03-10,F,2002,DERIVE,14,3,"X32984 (COY   M), X32985 (COY   F), X32986 (COY   M)"
X19946,2016-03-12,F,2002,DERIVE,14,3,"X32984 (COY   M), X32985 (COY   F), X32986 (COY   M)"
X19950,2004-09-29,M,2002,TOOTH,2,0,X16036 (ADULT   F)
X19950,2017-08-30,M,2002,DERIVE,15,0,
X19951,2004-09-29,F,2003,DER-1,1,0,"X12380 (ADULT   F), X19952 (YRLG   F)"
X19952,2004-09-29,F,2003,DER-1,1,0,"X12380 (ADULT   F), X19951 (YRLG   F)"
X19956,2004-09-30,M,2002,TOOTH,2,0,
X19956,2005-11-08,M,2002,DERIVE,3,0,
X19956,2006-11-05,M,2002,DERIVE,4,0,
X19964,2005-02-27,F,1998,TOOTH,7,2,"X19965 (COY   M), X19966 (COY   M)"
X19971,2005-09-17,F,1999,TOOTH,6,1,X19972 (COY   F)
X19971,2010-09-16,F,1999,TOOTH,11,1,X33392 (YRLG   F)
X19975,2005-09-23,F,2005,KNOWN,0,0,"X11822 (ADULT   F), X19974 (COY   F)"
X19975,2009-09-10,F,2005,KNOWN,4,0,
X19975,2021-09-08,F,2005,KNOWN,16,2,"X33973 (COY   F), X33974 (COY   F)"
X19976,2005-09-27,F,2004,TOOTH,1,0,
X19981,2015-11-01,F,2013,DERIVE,2,0,
X19981,2015-09-12,F,2013,TOOTH,2,0,
X19981,2021-09-09,F,2013,TOOTH,8,1,X33981 (YRLG   F)
X19982,2015-09-12,F,2015,KNOWN,0,0,X32456 (ADULT   F)
X19983,2015-09-14,F,2015,KNOWN,0,0,X11672 (ADULT   F)
X19984,2015-09-14,M,2011,TOOTH,4,0,
X19985,2015-09-14,F,2015,KNOWN,0,0,"X19143 (ADULT   F), X19986 (COY   M)"
X19985,2018-11-06,F,2015,KNOWN,3,0,
X19985,2019-08-30,F,2015,KNOWN,4,0,
X19986,2015-09-14,M,2015,KNOWN,0,0,"X19143 (ADULT   F), X19985 (COY   F)"
X19987,2015-09-14,F,2012,TOOTH,3,0,
X19987,2017-04-24,F,2012,DERIVE,5,0,
X19988,2015-09-14,F,2008,TOOTH,7,0,
X19989,2015-09-14,M,2011,TOOTH,4,0,
X19989,2018-08-29,M,2011,DERIVE,7,0,
X19989,2019-08-31,M,2011,DERIVE,8,0,
X19996,2019-04-14,M,2009,TOOTH,10,0,
X19996,2019-09-07,M,2009,TOOTH,10,0,
X30853,2003-09-15,F,1996,TOOTH,7,2,"X19462 (COY   M), X19463 (COY   F)"
X30856,2011-09-07,F,2000,KNOWN,11,1,X33456 (COY   M)
X30916,2001-09-08,M,2001,KNOWN,0,0,"X30914 (ADULT   F), X30915 (COY   F)"
X30916,2003-10-02,M,2001,KNOWN,2,0,
X30916,2017-08-30,M,2001,KNOWN,16,0,
X30916,2018-08-29,M,2001,KNOWN,17,0,
X30916,2019-08-30,M,2001,,18,0,
X32004,2014-09-07,F,2013,DER-1,1,0,X19826 (ADULT   F)
X32004,2015-09-21,F,2013,DER-1,2,0,X19826 (ADULT   F)
X32004,2018-09-17,F,2013,DER-1,5,0,
X32006,2014-09-07,F,2013,DER-1,1,0,X19389 (ADULT   F)
X32006,2017-09-19,F,2013,DER-1,4,0,
X32007,2014-09-07,F,2013,DER-1,1,0,X33149 (ADULT   F)
X32009,2014-09-07,F,2012,DER-2,2,0,X12627 (ADULT   F)
X32010,2014-09-07,M,2014,KNOWN,0,0,X17030 (ADULT   F)
X32011,2014-09-08,F,2014,KNOWN,0,0,X17339 (ADULT   F)
X32012,2014-09-08,F,2004,TOOTH,10,0,
X32012,2017-09-14,F,2004,TOOTH,13,1,X33683 (YRLG   F)
X32013,2014-09-08,M,2013,TOOTH,1,0,X19627 (ADULT   F)
X32013,2019-09-11,M,2013,DER-1,6,0,
X32016,2014-09-10,F,2005,TOOTH,9,0,
X32019,2014-09-11,F,2013,DER-1,1,0,X12481 (ADULT   F)
X32023,2014-09-12,F,2009,TOOTH,5,0,
X32024,2014-09-13,M,2004,TOOTH,10,0,
X32024,2017-09-18,M,2004,TOOTH,13,0,
X32024,2018-08-29,M,2004,DERIVE,14,0,
X32024,2021-10-31,M,2004,DERIVE,17,0,
X32024,2021-09-12,M,2004,DERIVE,17,0,
X32026,2014-09-13,F,2010,TOOTH,4,0,
X32026,2022-03-07,F,2010,TOOTH,12,2,"X34054 (COY   M), X34055 (COY   F)"
X32028,2014-09-16,M,2014,KNOWN,0,0,"X19256 (ADULT   F), X32029 (COY   M)"
X32029,2014-09-16,M,2014,KNOWN,0,0,"X19256 (ADULT   F), X32028 (COY   M)"
X32030,2014-09-16,M,2014,KNOWN,0,0,"X32031 (COY   F), X33291 (ADULT   F)"
X32031,2014-09-16,F,2014,KNOWN,0,0,"X32030 (COY   M), X33291 (ADULT   F)"
X32033,2014-09-17,M,2004,TOOTH,10,0,
X32034,2014-09-17,M,2014,KNOWN,0,0,"X32035 (COY   F), X32439 (ADULT   F)"
X32035,2014-09-17,F,2014,KNOWN,0,0,"X32034 (COY   M), X32439 (ADULT   F)"
X32036,2014-09-17,F,2011,TOOTH,3,0,
X32037,2014-09-18,F,2003,TOOTH,11,1,X32038 (COY   M)
X32037,2015-09-23,F,2003,TOOTH,12,1,X32038 (YRLG   M)
X32037,2017-09-07,F,2003,DERIVE,14,1,X33700 (COY   F)
X32037,2018-09-06,F,2003,DERIVE,15,1,X33700 (YRLG   F)
X32038,2014-09-18,M,2014,KNOWN,0,0,X32037 (ADULT   F)
X32038,2015-09-23,M,2014,KNOWN,1,0,X32037 (ADULT   F)
X32038,2018-10-26,M,2014,KNOWN,4,0,
X32038,2021-08-28,M,2014,KNOWN,7,0,
X32039,2014-09-19,F,2002,TOOTH,12,2,"X32040 (COY   F), X32041 (COY   M)"
X32040,2014-09-19,F,2014,KNOWN,0,0,"X32039 (ADULT   F), X32041 (COY   M)"
X32041,2014-09-19,M,2014,KNOWN,0,0,"X32039 (ADULT   F), X32040 (COY   F)"
X32043,2015-11-06,M,2013,DERIVE,2,0,
X32043,2015-09-10,M,2013,TOOTH,2,0,
X32044,2015-09-10,F,2014,TOOTH,1,0,
X32048,2015-09-11,M,2015,KNOWN,0,0,"X32049 (COY   F), X32455 (ADULT   F)"
X32049,2015-09-11,F,2015,KNOWN,0,0,"X32048 (COY   M), X32455 (ADULT   F)"
X32049,2018-09-05,F,2015,KNOWN,3,0,
X32391,2015-09-19,M,2015,KNOWN,0,0,"X32392 (COY   M), X33510 (ADULT   F)"
X32392,2015-09-19,M,2015,KNOWN,0,0,"X32391 (COY   M), X33510 (ADULT   F)"
X32393,2015-09-19,F,2002,TOOTH,13,2,"X32394 (COY   F), X32395 (COY   F)"
X32393,2016-09-23,F,2002,DERIVE,14,2,"X32394 (YRLG   F), X32395 (YRLG   F)"
X32394,2015-09-19,F,2015,KNOWN,0,0,"X32393 (ADULT   F), X32395 (COY   F)"
X32394,2016-09-23,F,2015,KNOWN,1,0,"X32393 (ADULT   F), X32395 (YRLG   F)"
X32394,2018-09-08,F,2015,KNOWN,3,0,
X32395,2015-09-19,F,2015,KNOWN,0,0,"X32393 (ADULT   F), X32394 (COY   F)"
X32395,2016-09-23,F,2015,KNOWN,1,0,"X32393 (ADULT   F), X32394 (YRLG   F)"
X32396,2015-09-21,F,2014,DER-1,1,0,X19593 (ADULT   F)
X32399,2015-09-21,F,2013,TOOTH,2,0,
X32400,2005-03-15,F,2005,KNOWN,0,0,X10904 (ADULT   F)
X32400,2005-09-08,F,2005,KNOWN,0,0,X10904 (ADULT   F)
X32400,2006-11-16,F,2005,KNOWN,1,0,
X32400,2022-03-12,F,2005,KNOWN,17,2,"X34075 (COY   M), X34076 (COY   M)"
X32404,2005-03-16,F,1999,TOOTH,6,2,"X32405 (COY   M), X32406 (COY   F)"
X32404,2009-03-07,F,1999,TOOTH,10,1,X33009 (COY   M)
X32404,2009-09-13,F,1999,DERIVE,10,0,
X32404,2010-09-02,F,1999,DERIVE,11,0,
X32404,2018-09-11,F,1999,DERIVE,19,0,
X32405,2005-03-16,M,2005,KNOWN,0,0,"X32404 (ADULT   F), X32406 (COY   F)"
X32405,2006-09-05,M,2005,KNOWN,1,0,
X32412,2005-08-29,M,2002,TOOTH,3,0,
X32412,2007-09-14,M,2002,TOOTH,5,0,
X32412,2013-09-09,M,2002,DERIVE,11,0,
X32412,2014-09-05,M,2002,DERIVE,12,0,
X32412,2016-09-08,M,2002,DERIVE,14,0,
X32412,2018-08-29,M,2002,DERIVE,16,0,
X32413,2005-08-31,M,1997,TOOTH,8,0,
X32413,2007-09-15,M,1997,TOOTH,10,0,
X32413,2008-09-13,M,1997,DERIVE,11,0,
X32414,2005-08-31,M,1999,TOOTH,6,0,
X32414,2010-09-04,M,1999,DERIVE,11,0,
X32415,2005-08-31,M,2000,TOOTH,5,0,
X32415,2007-09-08,M,2000,TOOTH,7,0,
X32415,2011-11-15,M,2000,DERIVE,11,0,
X32415,2012-11-06,M,2000,DERIVE,12,0,
X32415,2012-09-07,M,2000,DERIVE,12,0,
X32415,2013-09-06,M,2000,DERIVE,13,0,
X32415,2014-09-04,M,2000,DERIVE,14,0,
X32415,2015-09-10,M,2000,DERIVE,15,0,
X32415,2016-11-30,M,2000,DERIVE,16,0,
X32415,2016-09-16,M,2000,DERIVE,16,0,
X32415,2017-09-13,M,2000,DERIVE,17,0,
X32415,2019-09-16,M,2000,DERIVE,19,0,
X32416,2005-08-31,F,2003,TOOTH,2,0,
X32416,2011-09-16,F,2003,TOOTH,8,1,X33475 (COY   F)
X32417,2005-09-03,F,1996,TOOTH,9,0,
X32418,2005-09-03,M,1994,TOOTH,11,0,
X32419,2005-09-03,M,1987,TOOTH,18,0,
X32420,2005-09-03,M,2001,TOOTH,4,0,
X32421,2005-09-08,F,2005,KNOWN,0,0,X05973 (ADULT   F)
X32421,2009-11-05,F,2005,KNOWN,4,0,
X32421,2011-09-14,F,2005,KNOWN,6,0,
X32422,2005-09-10,M,2004,TOOTH,1,0,"X19406 (ADULT   F), X32423 (YRLG   M)"
X32422,2006-08-02,M,2004,DERIVE,2,0,
X32422,2008-10-05,M,2004,DERIVE,4,0,
X32422,2009-08-24,M,2004,DERIVE,5,0,
X32422,2012-09-13,M,2004,TOOTH,8,0,
X32422,2017-11-07,M,2004,DERIVE,13,0,
X32423,2005-09-10,M,2004,TOOTH,1,0,"X19406 (ADULT   F), X32422 (YRLG   M)"
X32423,2011-09-06,M,2004,DER-1,7,0,
X32424,2005-09-10,F,1991,TOOTH,14,1,X32425 (YRLG   F)
X32424,2008-09-03,F,1991,TOOTH,17,1,X33245 (YRLG   F)
X32425,2005-09-10,F,2004,DER-1,1,0,X32424 (ADULT   F)
X32426,2005-09-14,M,2000,TOOTH,5,0,
X32426,2018-09-17,M,2000,TOOTH,18,0,
X32428,2005-09-14,F,2005,KNOWN,0,0,"X11456 (ADULT   F), X32429 (COY   F)"
X32428,2018-09-10,F,2005,KNOWN,13,0,
X32431,2005-09-05,M,1991,TOOTH,14,0,
X32432,2005-09-05,M,1999,TOOTH,6,0,
X32432,2006-09-09,M,1999,TOOTH,7,0,
X32433,2005-09-05,M,2002,TOOTH,3,0,
X32434,2005-09-05,M,1987,TOOTH,18,0,
X32439,2005-09-08,F,2002,TOOTH,3,0,
X32439,2006-09-05,F,2002,TOOTH,4,0,
X32439,2014-09-17,F,2002,DERIVE,12,2,"X32034 (COY   M), X32035 (COY   F)"
X32439,2016-09-17,F,2002,DERIVE,14,2,"X33640 (COY   F), X33641 (COY   M)"
X32441,2005-09-14,M,2004,DER-1,1,0,"X10670 (ADULT   F), X32442 (YRLG   M)"
X32441,2006-10-29,M,2004,DER-1,2,0,
X32441,2017-09-18,M,2004,DER-1,13,0,
X32441,2018-09-12,M,2004,DER-1,14,0,
X32442,2005-09-14,M,2004,DER-1,1,0,"X10670 (ADULT   F), X32441 (YRLG   M)"
X32442,2012-09-22,M,2004,DER-1,8,0,
X32442,2018-09-15,M,2004,DER-1,14,0,
X32442,2019-08-31,M,2004,DER-1,15,0,
X32444,2005-09-15,F,2002,TOOTH,3,0,
X32444,2011-09-20,F,2002,TOOTH,9,0,
X32444,2016-09-22,F,2002,DERIVE,14,0,
X32444,2019-09-09,F,2002,DERIVE,17,2,"X33906 (COY   M), X33907 (COY   M)"
X32447,2005-09-15,F,2001,TOOTH,4,0,
X32447,2010-03-06,F,2001,TOOTH,9,2,"X33339 (COY   F), X33340 (COY   F)"
X32448,2005-09-15,F,1977,APPROX,28,0,
X32450,2005-09-16,F,2002,TOOTH,3,0,
X32452,2004-09-01,M,2004,KNOWN,0,0,"S00188 (COY   U), X12753 (ADULT   F)"
X32452,2005-09-16,M,2004,KNOWN,1,0,X12753 (ADULT   F)
X32453,2005-09-16,F,1998,TOOTH,7,2,"X32454 (YRLG   F), X32455 (YRLG   F)"
X32453,2010-09-15,F,1998,TOOTH,12,1,X33389 (COY   F)
X32454,2005-09-16,F,2004,DER-1,1,0,"X32453 (ADULT   F), X32455 (YRLG   F)"
X32455,2005-09-16,F,2004,DER-1,1,0,"X32453 (ADULT   F), X32454 (YRLG   F)"
X32455,2015-09-11,F,2004,DER-1,11,2,"X32048 (COY   M), X32049 (COY   F)"
X32455,2017-09-17,F,2004,DER-1,13,0,
X32456,2005-09-16,F,2005,KNOWN,0,0,"X11321 (ADULT   F), X32457 (COY   M)"
X32456,2015-09-12,F,2005,KNOWN,10,1,X19982 (COY   F)
X32456,2019-04-20,F,2005,DERIVE,14,0,
X32458,2005-09-16,F,1998,TOOTH,7,1,X32459 (COY   F)
X32463,2005-09-30,F,2001,TOOTH,4,0,
X32463,2008-09-01,F,2001,TOOTH,7,0,
X32463,2009-09-10,F,2001,DERIVE,8,2,"X33053 (COY   M), X33054 (COY   F)"
X32463,2011-03-14,F,2001,DERIVE,10,1,X33437 (COY   F)
X32463,2012-03-11,F,2001,DERIVE,11,2,"X33507 (COY   M), X33508 (COY   F)"
X32463,2012-09-14,F,2001,DERIVE,11,1,X33507 (COY   M)
X32463,2017-03-18,F,2001,DERIVE,16,1,X33674 (COY   F)
X32465,2005-10-04,F,2004,DER-1,1,0,"X11040 (ADULT   F), X32466 (YRLG   M)"
X32465,2011-09-17,F,2004,DER-1,7,0,
X32465,2017-09-21,F,2004,DER-1,13,1,X33740 (YRLG   M)
X32465,2019-09-07,F,2004,DER-1,15,2,"X33886 (COY   M), X33887 (COY   F)"
X32466,2005-10-04,M,2004,DER-1,1,0,"X11040 (ADULT   F), X32465 (YRLG   F)"
X32466,2006-11-07,M,2004,DER-1,2,0,
X32478,2006-03-14,M,2006,KNOWN,0,0,"X19654 (ADULT   F), X32479 (COY   M)"
X32478,2008-09-07,M,2006,KNOWN,2,0,
X32478,2011-09-14,M,2006,KNOWN,5,0,
X32480,2006-09-01,M,2001,TOOTH,5,0,
X32480,2007-09-07,M,2001,DERIVE,6,0,
X32480,2013-09-15,M,2001,DERIVE,12,0,
X32481,2006-09-01,M,2002,TOOTH,4,0,
X32481,2009-09-03,M,2002,TOOTH,7,0,
X32481,2011-09-11,M,2002,DERIVE,9,0,
X32484,2006-09-02,M,1998,TOOTH,8,0,
X32484,2011-09-06,M,1998,TOOTH,13,0,
X32484,2016-12-03,M,1998,DERIVE,18,0,
X32489,2006-09-03,M,2005,TOOTH,2,0,
X32489,2021-09-06,M,2005,TOOTH,17,0,
X32490,2006-09-03,F,1999,TOOTH,7,0,
X32490,2010-03-15,F,1999,TOOTH,11,2,"X33354 (COY   M), X33355 (COY   M)"
X32491,2006-09-04,F,2003,TOOTH,3,0,
X32491,2010-09-22,F,2003,TOOTH,7,0,
X32491,2011-09-16,F,2003,DERIVE,8,0,
X32491,2014-09-18,F,2003,DERIVE,11,0,
X32491,2019-09-10,F,2003,DERIVE,16,2,"X33900 (COY   F), X33901 (COY   F)"
X32493,2006-09-04,F,1996,TOOTH,10,2,"X32494 (COY   M), X32495 (COY   F)"
X32890,2015-09-15,M,2014,DER-1,1,0,X33410 (ADULT   F)
X32892,2015-09-18,F,2015,KNOWN,0,0,X17466 (ADULT   F)
X32893,2015-09-18,M,2015,KNOWN,0,0,"X12604 (ADULT   F), X32894 (COY   F)"
X32894,2015-09-18,F,2015,KNOWN,0,0,"X12604 (ADULT   F), X32893 (COY   M)"
X32895,2015-09-18,F,2010,TOOTH,5,0,
X32896,2015-09-18,F,1995,TOOTH,20,0,
X32897,2015-09-19,M,2015,KNOWN,0,0,"X19939 (ADULT   F), X32898 (COY   F)"
X32898,2015-09-19,F,2015,KNOWN,0,0,"X19939 (ADULT   F), X32897 (COY   M)"
X32953,2017-04-27,M,2005,TOOTH,12,0,
X32953,2018-09-19,M,2005,DERIVE,13,0,
X32955,2017-05-03,M,2007,TOOTH,10,0,
X32955,2018-09-08,M,2007,TOOTH,11,0,
X32960,2010-09-07,F,2005,TOOTH,5,0,
X32960,2014-09-11,F,2005,TOOTH,9,0,
X32961,2010-09-07,F,2009,DER-1,1,0,"X19578 (ADULT   F), X32962 (YRLG   M)"
X32962,2010-09-07,M,2009,DER-1,1,0,"X19578 (ADULT   F), X32961 (YRLG   F)"
X32963,2010-09-07,M,2009,TOOTH,1,0,
X32964,2010-09-07,M,2008,TOOTH,2,0,
X32965,2010-09-07,M,2006,TOOTH,4,0,
X32966,2010-09-07,F,2003,TOOTH,7,2,"X32967 (COY   F), X32968 (COY   M)"
X32970,2015-09-21,F,2008,TOOTH,7,0,
X32971,2015-09-23,F,2013,TOOTH,2,0,
X32971,2018-09-08,F,2013,TOOTH,5,0,
X32972,2015-09-23,F,2011,TOOTH,4,0,
X32973,2016-03-02,M,2016,KNOWN,0,0,"X32974 (COY   F), X33591 (ADULT   F)"
X32974,2016-03-02,F,2016,KNOWN,0,0,"X32973 (COY   M), X33591 (ADULT   F)"
X32975,2016-03-03,M,2016,KNOWN,0,0,"X19827 (ADULT   F), X32976 (COY   F)"
X32975,2016-03-05,M,2016,KNOWN,0,0,"X19827 (ADULT   F), X32976 (COY   F)"
X32976,2016-03-03,F,2016,KNOWN,0,0,"X19827 (ADULT   F), X32975 (COY   M)"
X32976,2016-03-05,F,2016,KNOWN,0,0,"X19827 (ADULT   F), X32975 (COY   M)"
X32978,2016-03-08,M,2016,KNOWN,0,0,"X17565 (ADULT   F), X32979 (COY   M)"
X32979,2016-03-08,M,2016,KNOWN,0,0,"X17565 (ADULT   F), X32978 (COY   M)"
X32980,2016-03-09,F,2016,KNOWN,0,0,"X32981 (COY   F), X33288 (ADULT   F)"
X32981,2016-03-09,F,2016,KNOWN,0,0,"X32980 (COY   F), X33288 (ADULT   F)"
X32982,2016-03-09,M,2016,KNOWN,0,0,X32983 (ADULT   F)
X32982,2016-09-08,M,2016,KNOWN,0,0,X32983 (ADULT   F)
X32983,2016-03-09,F,2003,TOOTH,13,1,X32982 (COY   M)
X32983,2016-09-08,F,2003,TOOTH,13,1,X32982 (COY   M)
X32983,2017-09-14,F,2003,DERIVE,14,0,
X32984,2016-03-10,M,2016,KNOWN,0,0,"X19946 (ADULT   F), X32985 (COY   F), X32986 (COY   M)"
X32984,2016-03-12,M,2016,KNOWN,0,0,"X19946 (ADULT   F), X32985 (COY   F), X32986 (COY   M)"
X32985,2016-03-10,F,2016,KNOWN,0,0,"X19946 (ADULT   F), X32984 (COY   M), X32986 (COY   M)"
